gene_id	gene_name	CONTROL_REP1	CONTROL_REP2	CONTROL_REP3	CONTROL_REP4
FBgn0003865	tsg	0	0	0	0
FBgn0003866	tsh	0	0	0	0
FBgn0003867	tsl	0	0	0	0
FBgn0003870	ttk	0	0	0	0
FBgn0003882	tub	0	0	0	0
FBgn0003884	alphaTub84B	0	0	0	0
FBgn0003885	alphaTub84D	0	0	0	0
FBgn0003886	alphaTub85E	0	0	0	0
FBgn0003887	betaTub56D	0	0	0	0
FBgn0003888	betaTub60D	0	0	0	0
FBgn0003889	betaTub85D	0	0	0	0
FBgn0003890	betaTub97EF	0	0	0	0
FBgn0003891	tud	0	0	0	0
FBgn0003892	ptc	0	0	0	0
FBgn0003896	tup	0	0	0	0
FBgn0003900	twi	0	0	0	0
FBgn0003916	snRNA:U1:21D	0	0	0	0
FBgn0003920	snRNA:U2:14B	0	0	0	0
FBgn0003922	snRNA:U2:38ABa	0	0	0	0
FBgn0003923	snRNA:U2:38ABb	0	0	0	0
FBgn0003926	snRNA:U3:22A	0	0	0	0
FBgn0003930	snRNA:U4:39B	0	0	0	0
FBgn0003931	snRNA:U4:38AB	0	0	0	0
FBgn0003933	snRNA:U5:14B	0	0	0	0
FBgn0003934	snRNA:U5:23D	0	0	0	0
FBgn0003935	snRNA:U5:34A	0	0	0	0
FBgn0003936	snRNA:U5:35D	0	0	0	0
FBgn0003938	snRNA:U5:63BC	0	0	0	0
FBgn0003941	RpL40	0	0	0	0
FBgn0003942	RpS27A	0	0	0	0
FBgn0003943	Ubi-p63E	0	0	0	0
FBgn0003944	Ubx	0	0	0	0
FBgn0003950	unc	0	0	0	0
FBgn0003961	Uro	0	0	0	0
FBgn0003963	ush	0	0	0	0
FBgn0003964	usp	0	0	0	0
FBgn0003965	v	0	0	0	0
FBgn0003969	vap	0	0	0	0
FBgn0003975	vg	0	0	0	0
FBgn0003977	vir	0	0	0	0
FBgn0003978	vls	0	0	0	0
FBgn0003979	Vm26Aa	0	0	0	0
FBgn0003980	Vm26Ab	0	0	0	0
FBgn0003983	Vm34Ca	0	0	0	0
FBgn0003984	vn	0	0	0	0
FBgn0003996	w	0	0	0	0
FBgn0003997	hid	0	0	0	0
FBgn0004003	wbl	0	0	0	0
FBgn0004009	wg	0	0	0	0
FBgn0004028	wupA	0	0	0	0
FBgn0004034	y	0	0	0	0
FBgn0004045	Yp1	0	0	0	0
FBgn0004047	Yp3	0	0	0	0
FBgn0004049	yrt	0	0	0	0
FBgn0004050	z	0	0	0	0
FBgn0004052	Z600	0	0	0	0
FBgn0004053	zen	0	0	0	0
FBgn0004054	zen2	0	0	0	0
FBgn0004055	uzip	0	0	0	0
FBgn0004057	Zw	0	0	0	0
FBgn0004066	Prosalpha4	0	0	0	0
FBgn0004087	Dhfr	0	0	0	0
FBgn0004101	bs	0	0	0	0
FBgn0004102	oc	0	0	0	0
FBgn0004103	Pp1-87B	0	0	0	0
FBgn0004106	Cdk1	0	0	0	0
FBgn0004107	Cdk2	0	0	0	0
FBgn0004108	Nrt	0	0	0	0
FBgn0004110	tin	0	0	0	0
FBgn0004117	Tm2	0	0	0	0
FBgn0004118	nAChRbeta2	0	0	0	0
FBgn0004132	boca	0	0	0	0
FBgn0004133	blow	0	0	0	0
FBgn0004143	nullo	0	0	0	0
FBgn0004167	kst	0	0	0	0
FBgn0004168	5-HT1A	0	0	0	0
FBgn0004169	up	0	0	0	0
FBgn0004170	sc	0	0	0	0
FBgn0004171	Mst98Cb	0	0	0	0
FBgn0004172	Mst84Da	0	0	0	0
FBgn0004173	Mst84Db	0	0	0	0
FBgn0004174	Mst84Dc	0	0	0	0
FBgn0004175	Mst84Dd	0	0	0	0
FBgn0004177	mts	0	0	0	0
FBgn0004179	Csp	0	0	0	0
FBgn0004181	Peb	0	0	0	0
FBgn0004183	snRNA:U1:82Eb	0	0	0	0
FBgn0004185	snRNA:U1:95Ca	0	0	0	0
FBgn0004186	snRNA:U1:95Cb	0	0	0	0
FBgn0004187	snRNA:U1:95Cc	0	0	0	0
FBgn0004188	snRNA:U6:96Aa	0	0	0	0
FBgn0004189	snRNA:U6:96Ab	0	0	0	0
FBgn0004190	snRNA:U6:96Ac	0	0	0	0
FBgn0004191	snRNA:U2:34ABa	0	0	0	0
FBgn0004192	snRNA:U2:34ABb	0	0	0	0
FBgn0004197	Ser	0	0	0	0
FBgn0004198	ct	0	0	0	0
FBgn0004227	nonA	0	0	0	0
FBgn0004228	mex1	0	0	0	0
FBgn0004237	Hrb87F	0	0	0	0
FBgn0004240	Dpt	0	0	0	0
FBgn0004242	Syt1	0	0	0	0
FBgn0004244	Rdl	0	0	0	0
FBgn0004359	T48	0	0	0	0
FBgn0004360	Wnt2	0	0	0	0
FBgn0004362	HmgD	0	0	0	0
FBgn0004363	porin	0	0	0	0
FBgn0004364	18w	0	0	0	0
FBgn0004367	mei-41	0	0	0	0
FBgn0004368	Ptp4E	0	0	0	0
FBgn0004369	Ptp99A	0	0	0	0
FBgn0004370	Ptp10D	0	0	0	0
FBgn0004372	aly	0	0	0	0
FBgn0004373	fwd	0	0	0	0
FBgn0004374	neb	0	0	0	0
FBgn0004378	Klp61F	0	0	0	0
FBgn0004379	Klp67A	0	0	0	0
FBgn0004380	Klp64D	0	0	0	0
FBgn0004381	Klp68D	0	0	0	0
FBgn0004387	Klp98A	0	0	0	0
FBgn0004389	bnk	0	0	0	0
FBgn0004390	RasGAP1	0	0	0	0
FBgn0004391	shtd	0	0	0	0
FBgn0004394	pdm2	0	0	0	0
FBgn0004395	unk	0	0	0	0
FBgn0004396	CrebA	0	0	0	0
FBgn0004397	Vinc	0	0	0	0
FBgn0004400	rhi	0	0	0	0
FBgn0004401	Pep	0	0	0	0
FBgn0004403	RpS14a	0	0	0	0
FBgn0004404	RpS14b	0	0	0	0
FBgn0004406	tam	0	0	0	0
FBgn0004407	DNApol-gamma35	0	0	0	0
FBgn0004414	msopa	0	0	0	0
FBgn0004419	me31B	0	0	0	0
FBgn0004425	LysB	0	0	0	0
FBgn0004426	LysC	0	0	0	0
FBgn0004427	LysD	0	0	0	0
FBgn0004428	LysE	0	0	0	0
FBgn0004429	LysP	0	0	0	0
FBgn0004430	LysS	0	0	0	0
FBgn0004431	LysX	0	0	0	0
FBgn0004432	Cyp1	0	0	0	0
FBgn0004435	Galphaq	0	0	0	0
FBgn0004436	Ubc6	0	0	0	0
FBgn0004449	Ten-m	0	0	0	0
FBgn0004456	mew	0	0	0	0
FBgn0004462	Pk17E	0	0	0	0
FBgn0004463	RpIII128	0	0	0	0
FBgn0004465	Su(P)	0	0	0	0
FBgn0004507	GlyP	0	0	0	0
FBgn0004509	Fur1	0	0	0	0
FBgn0004510	Ets97D	0	0	0	0
FBgn0004511	dy	0	0	0	0
FBgn0004512	Mdr49	0	0	0	0
FBgn0004513	Mdr65	0	0	0	0
FBgn0004514	Oct-TyrR	0	0	0	0
FBgn0004516	Gad1	0	0	0	0
FBgn0004552	Akh	0	0	0	0
FBgn0004554	Edg91	0	0	0	0
FBgn0004556	Dbp73D	0	0	0	0
FBgn0004567	slp2	0	0	0	0
FBgn0004569	aos	0	0	0	0
FBgn0004573	5-HT7	0	0	0	0
FBgn0004574	Rop	0	0	0	0
FBgn0004575	Syn	0	0	0	0
FBgn0004577	Pxd	0	0	0	0
FBgn0004580	Cbp53E	0	0	0	0
FBgn0004581	bgcn	0	0	0	0
FBgn0004583	ex	0	0	0	0
FBgn0004584	Rrp1	0	0	0	0
FBgn0004587	B52	0	0	0	0
FBgn0004588	Eig71Ea	0	0	0	0
FBgn0004589	Eig71Eb	0	0	0	0
FBgn0004590	Eig71Ec	0	0	0	0
FBgn0004591	Eig71Ed	0	0	0	0
FBgn0004592	Eig71Ee	0	0	0	0
FBgn0004593	Eig71Ef	0	0	0	0
FBgn0004594	Eig71Eg	0	0	0	0
FBgn0004595	pros	0	0	0	0
FBgn0004597	CycC	0	0	0	0
FBgn0004598	Fur2	0	0	0	0
FBgn0004606	zfh1	0	0	0	0
FBgn0004607	zfh2	0	0	0	0
FBgn0004611	Plc21C	0	0	0	0
FBgn0004618	gl	0	0	0	0
FBgn0004619	GluRIA	0	0	0	0
FBgn0004620	GluRIIA	0	0	0	0
FBgn0004622	TkR99D	0	0	0	0
FBgn0004623	Gbeta76C	0	0	0	0
FBgn0004629	Cys	0	0	0	0
FBgn0004635	rho	0	0	0	0
FBgn0004636	R	0	0	0	0
FBgn0004638	drk	0	0	0	0
FBgn0004643	Zw10	0	0	0	0
FBgn0004644	hh	0	0	0	0
FBgn0004646	ogre	0	0	0	0
FBgn0004647	N	0	0	0	0
FBgn0004648	svr	0	0	0	0
FBgn0004649	yl	0	0	0	0
FBgn0004650	fs(1)N	0	0	0	0
FBgn0004652	fru	0	0	0	0
FBgn0004654	Pgd	0	0	0	0
FBgn0004655	wapl	0	0	0	0
FBgn0004656	fs(1)h	0	0	0	0
FBgn0004657	mys	0	0	0	0
FBgn0004666	sim	0	0	0	0
FBgn0004687	Mlc-c	0	0	0	0
FBgn0004698	mus210	0	0	0	0
FBgn0004777	Ccp84Ag	0	0	0	0
FBgn0004778	Ccp84Af	0	0	0	0
FBgn0004779	Ccp84Ae	0	0	0	0
FBgn0004780	Ccp84Ad	0	0	0	0
FBgn0004781	Ccp84Ac	0	0	0	0
FBgn0004782	Ccp84Ab	0	0	0	0
FBgn0004783	Ccp84Aa	0	0	0	0
FBgn0004784	inaC	0	0	0	0
FBgn0004795	retn	0	0	0	0
FBgn0004797	mdy	0	0	0	0
FBgn0004811	fs(2)ltoPP43	0	0	0	0
FBgn0004828	His3.3B	0	0	0	0
FBgn0004832	Xpac	0	0	0	0
FBgn0004837	Su(H)	0	0	0	0
FBgn0004838	Hrb27C	0	0	0	0
FBgn0004839	otk	0	0	0	0
FBgn0004841	TkR86C	0	0	0	0
FBgn0004842	RYa-R	0	0	0	0
FBgn0004852	Ac76E	0	0	0	0
FBgn0004854	B-H2	0	0	0	0
FBgn0004855	RpII15	0	0	0	0
FBgn0004856	Bx42	0	0	0	0
FBgn0004858	elB	0	0	0	0
FBgn0004859	ci	0	0	0	0
FBgn0004860	ph-d	0	0	0	0
FBgn0004861	ph-p	0	0	0	0
FBgn0004862	bap	0	0	0	0
FBgn0004863	C15	0	0	0	0
FBgn0004864	hop	0	0	0	0
FBgn0004865	Eip78C	0	0	0	0
FBgn0004867	RpS2	0	0	0	0
FBgn0004868	Gdi	0	0	0	0
FBgn0004870	bab1	0	0	0	0
FBgn0004872	piwi	0	0	0	0
FBgn0004875	enc	0	0	0	0
FBgn0004876	cdi	0	0	0	0
FBgn0004878	cas	0	0	0	0
FBgn0004880	scrt	0	0	0	0
FBgn0004882	orb	0	0	0	0
FBgn0004885	tok	0	0	0	0
FBgn0004888	Scsalpha	0	0	0	0
FBgn0004889	tws	0	0	0	0
FBgn0004892	sob	0	0	0	0
FBgn0004893	bowl	0	0	0	0
FBgn0004895	fd64A	0	0	0	0
FBgn0004896	fd59A	0	0	0	0
FBgn0004897	fd96Ca	0	0	0	0
FBgn0004898	fd96Cb	0	0	0	0
FBgn0004901	Prat	0	0	0	0
FBgn0004903	Rb97D	0	0	0	0
FBgn0004907	14-3-3zeta	0	0	0	0
FBgn0004908	Arl2	0	0	0	0
FBgn0004910	Eip63F-1	0	0	0	0
FBgn0004911	Eip63F-2	0	0	0	0
FBgn0004913	Gnf1	0	0	0	0
FBgn0004914	Hnf4	0	0	0	0
FBgn0004915	TfIIB	0	0	0	0
FBgn0004919	gol	0	0	0	0
FBgn0004921	Ggamma1	0	0	0	0
FBgn0004924	Top1	0	0	0	0
FBgn0004926	eIF-2beta	0	0	0	0
FBgn0004956	os	0	0	0	0
FBgn0004957	por	0	0	0	0
FBgn0004959	phm	0	0	0	0
FBgn0005198	gig	0	0	0	0
FBgn0005278	Sam-S	0	0	0	0
FBgn0005322	nmd	0	0	0	0
FBgn0005355	Su(fu)	0	0	0	0
FBgn0005386	ash1	0	0	0	0
FBgn0005390	fs(1)M3	0	0	0	0
FBgn0005391	Yp2	0	0	0	0
FBgn0005411	U2af50	0	0	0	0
FBgn0005427	ewg	0	0	0	0
FBgn0005533	RpS17	0	0	0	0
FBgn0005536	Mbs	0	0	0	0
FBgn0005558	ey	0	0	0	0
FBgn0005561	sv	0	0	0	0
FBgn0005564	Shal	0	0	0	0
FBgn0005585	Crc	0	0	0	0
FBgn0005586	Rab3	0	0	0	0
FBgn0005590	scw	0	0	0	0
FBgn0005592	btl	0	0	0	0
FBgn0005593	RpL7	0	0	0	0
FBgn0005596	yem	0	0	0	0
FBgn0005612	Sox14	0	0	0	0
FBgn0005613	Sox15	0	0	0	0
FBgn0005614	trpl	0	0	0	0
FBgn0005616	msl-2	0	0	0	0
FBgn0005617	msl-1	0	0	0	0
FBgn0005619	Hdc	0	0	0	0
FBgn0005624	Psc	0	0	0	0
FBgn0005626	ple	0	0	0	0
FBgn0005630	lola	0	0	0	0
FBgn0005631	robo	0	0	0	0
FBgn0005632	faf	0	0	0	0
FBgn0005633	fln	0	0	0	0
FBgn0005636	nvy	0	0	0	0
FBgn0005638	slbo	0	0	0	0
FBgn0005640	Eip63E	0	0	0	0
FBgn0005642	wdn	0	0	0	0
FBgn0005648	Pabp2	0	0	0	0
FBgn0005649	Rox8	0	0	0	0
FBgn0005654	lat	0	0	0	0
FBgn0005655	PCNA	0	0	0	0
FBgn0005658	Ets65A	0	0	0	0
FBgn0005659	Ets98B	0	0	0	0
FBgn0005660	Ets21C	0	0	0	0
FBgn0005664	Cry	0	0	0	0
FBgn0005666	bt	0	0	0	0
FBgn0005670	Cyp4d1	0	0	0	0
FBgn0005671	Vha55	0	0	0	0
FBgn0005672	spi	0	0	0	0
FBgn0005674	Aats-glupro	0	0	0	0
FBgn0005677	dac	0	0	0	0
FBgn0005683	pie	0	0	0	0
FBgn0005694	Aef1	0	0	0	0
FBgn0005695	gcl	0	0	0	0
FBgn0005696	DNApol-alpha73	0	0	0	0
FBgn0005771	noc	0	0	0	0
FBgn0005775	Con	0	0	0	0
FBgn0005777	PpD3	0	0	0	0
FBgn0005778	PpD5	0	0	0	0
FBgn0005779	PpD6	0	0	0	0
FBgn0008635	betaCOP	0	0	0	0
FBgn0008636	hbn	0	0	0	0
FBgn0008646	E5	0	0	0	0
FBgn0008651	lbl	0	0	0	0
FBgn0010014	CanB	0	0	0	0
FBgn0010015	CanA1	0	0	0	0
FBgn0010019	Cyp4g1	0	0	0	0
FBgn0010038	GstD2	0	0	0	0
FBgn0010039	GstD3	0	0	0	0
FBgn0010040	GstD4	0	0	0	0
FBgn0010041	GstD5	0	0	0	0
FBgn0010042	GstD6	0	0	0	0
FBgn0010043	GstD7	0	0	0	0
FBgn0010044	GstD8	0	0	0	0
FBgn0010051	Itp-r83A	0	0	0	0
FBgn0010052	Jhe	0	0	0	0
FBgn0010053	Jheh1	0	0	0	0
FBgn0010078	RpL23	0	0	0	0
FBgn0010097	gammaTub37C	0	0	0	0
FBgn0010100	Acon	0	0	0	0
FBgn0010105	comm	0	0	0	0
FBgn0010109	dpn	0	0	0	0
FBgn0010113	hdc	0	0	0	0
FBgn0010114	hig	0	0	0	0
FBgn0010173	RpA-70	0	0	0	0
FBgn0010194	Wnt5	0	0	0	0
FBgn0010197	Gyc32E	0	0	0	0
FBgn0010198	RpS15Aa	0	0	0	0
FBgn0010213	Sod2	0	0	0	0
FBgn0010215	alpha-Cat	0	0	0	0
FBgn0010217	ATPsyn-beta	0	0	0	0
FBgn0010220	Dbp45A	0	0	0	0
FBgn0010222	Nmdmc	0	0	0	0
FBgn0010223	Galphaf	0	0	0	0
FBgn0010225	Gel	0	0	0	0
FBgn0010226	GstS1	0	0	0	0
FBgn0010228	HmgZ	0	0	0	0
FBgn0010235	Klc	0	0	0	0
FBgn0010238	Lac	0	0	0	0
FBgn0010240	Lcch3	0	0	0	0
FBgn0010241	Mdr50	0	0	0	0
FBgn0010246	Myo61F	0	0	0	0
FBgn0010247	Parp	0	0	0	0
FBgn0010258	Rbp4	0	0	0	0
FBgn0010263	Rbp9	0	0	0	0
FBgn0010265	RpS13	0	0	0	0
FBgn0010269	Dsor1	0	0	0	0
FBgn0010278	Ssrp	0	0	0	0
FBgn0010280	Taf4	0	0	0	0
FBgn0010282	TfIIFalpha	0	0	0	0
FBgn0010287	Trf	0	0	0	0
FBgn0010288	Uch	0	0	0	0
FBgn0010292	bys	0	0	0	0
FBgn0010294	ng2	0	0	0	0
FBgn0010295	ng3	0	0	0	0
FBgn0010296	ng4	0	0	0	0
FBgn0010300	brat	0	0	0	0
FBgn0010303	hep	0	0	0	0
FBgn0010309	pigeon	0	0	0	0
FBgn0010313	corto	0	0	0	0
FBgn0010314	Cks30A	0	0	0	0
FBgn0010315	CycD	0	0	0	0
FBgn0010316	dap	0	0	0	0
FBgn0010317	CycJ	0	0	0	0
FBgn0010323	Gsc	0	0	0	0
FBgn0010328	woc	0	0	0	0
FBgn0010329	Tbh	0	0	0	0
FBgn0010333	Rac1	0	0	0	0
FBgn0010339	128up	0	0	0	0
FBgn0010340	140up	0	0	0	0
FBgn0010341	Cdc42	0	0	0	0
FBgn0010342	Map60	0	0	0	0
FBgn0010348	Arf79F	0	0	0	0
FBgn0010350	CdsA	0	0	0	0
FBgn0010352	Nc73EF	0	0	0	0
FBgn0010355	Taf1	0	0	0	0
FBgn0010356	Taf5	0	0	0	0
FBgn0010357	betaTry	0	0	0	0
FBgn0010358	deltaTry	0	0	0	0
FBgn0010359	gammaTry	0	0	0	0
FBgn0010379	Akt1	0	0	0	0
FBgn0010380	AP-1-2beta	0	0	0	0
FBgn0010381	Drs	0	0	0	0
FBgn0010382	CycE	0	0	0	0
FBgn0010383	Cyp18a1	0	0	0	0
FBgn0010385	Def	0	0	0	0
FBgn0010387	Dbi	0	0	0	0
FBgn0010388	Dro	0	0	0	0
FBgn0010389	htl	0	0	0	0
FBgn0010391	Gtp-bp	0	0	0	0
FBgn0010395	Itgbetanu	0	0	0	0
FBgn0010397	LamC	0	0	0	0
FBgn0010398	Lrr47	0	0	0	0
FBgn0010399	Nmdar1	0	0	0	0
FBgn0010401	Os-C	0	0	0	0
FBgn0010403	Obp83b	0	0	0	0
FBgn0010406	RNaseX25	0	0	0	0
FBgn0010407	Ror	0	0	0	0
FBgn0010408	RpS9	0	0	0	0
FBgn0010409	RpL18A	0	0	0	0
FBgn0010411	RpS18	0	0	0	0
FBgn0010412	RpS19a	0	0	0	0
FBgn0010414	SerT	0	0	0	0
FBgn0010415	Sdc	0	0	0	0
FBgn0010416	TH1	0	0	0	0
FBgn0010417	Taf6	0	0	0	0
FBgn0010421	TfIIFbeta	0	0	0	0
FBgn0010422	TfIIS	0	0	0	0
FBgn0010423	TpnC47D	0	0	0	0
FBgn0010424	TpnC73F	0	0	0	0
FBgn0010425	epsilonTry	0	0	0	0
FBgn0010431	mtrm	0	0	0	0
FBgn0010433	ato	0	0	0	0
FBgn0010434	cora	0	0	0	0
FBgn0010435	emp	0	0	0	0
FBgn0010438	mtSSB	0	0	0	0
FBgn0010441	pll	0	0	0	0
FBgn0010452	trn	0	0	0	0
FBgn0010453	Wnt4	0	0	0	0
FBgn0010470	Fkbp14	0	0	0	0
FBgn0010473	tutl	0	0	0	0
FBgn0010482	l(2)01289	0	0	0	0
FBgn0010488	NAT1	0	0	0	0
FBgn0010497	dmGlut	0	0	0	0
FBgn0010501	Dcp-1	0	0	0	0
FBgn0010504	kermit	0	0	0	0
FBgn0010516	wal	0	0	0	0
FBgn0010520	Bka	0	0	0	0
FBgn0010531	Ccs	0	0	0	0
FBgn0010548	Aldh-III	0	0	0	0
FBgn0010549	l(2)03659	0	0	0	0
FBgn0010551	Phb2	0	0	0	0
FBgn0010575	sbb	0	0	0	0
FBgn0010583	dock	0	0	0	0
FBgn0010590	Prosbeta1	0	0	0	0
FBgn0010591	Sply	0	0	0	0
FBgn0010602	lwr	0	0	0	0
FBgn0010607	l(2)05714	0	0	0	0
FBgn0010611	Hmgs	0	0	0	0
FBgn0010612	l(2)06225	0	0	0	0
FBgn0010620	Sip1	0	0	0	0
FBgn0010621	Cct5	0	0	0	0
FBgn0010622	l(2)06496	0	0	0	0
FBgn0010638	Sec61beta	0	0	0	0
FBgn0010651	l(2)08717	0	0	0	0
FBgn0010660	Nup214	0	0	0	0
FBgn0010741	l(3)01239	0	0	0	0
FBgn0010747	Srp54k	0	0	0	0
FBgn0010750	atms	0	0	0	0
FBgn0010762	simj	0	0	0	0
FBgn0010768	sqz	0	0	0	0
FBgn0010770	ppan	0	0	0	0
FBgn0010772	Xe7	0	0	0	0
FBgn0010774	Ref1	0	0	0	0
FBgn0010786	l(3)02640	0	0	0	0
FBgn0010803	Aats-trp	0	0	0	0
FBgn0010808	l(3)03670	0	0	0	0
FBgn0010812	unc-45	0	0	0	0
FBgn0010825	Gug	0	0	0	0
FBgn0010830	l(3)04053	0	0	0	0
FBgn0010877	l(3)05822	0	0	0	0
FBgn0010894	sinu	0	0	0	0
FBgn0010905	Spn	0	0	0	0
FBgn0010909	msn	0	0	0	0
FBgn0010926	l(3)07882	0	0	0	0
FBgn0011016	SsRbeta	0	0	0	0
FBgn0011020	Sas-4	0	0	0	0
FBgn0011202	dia	0	0	0	0
FBgn0011204	cue	0	0	0	0
FBgn0011205	fbl	0	0	0	0
FBgn0011206	bol	0	0	0	0
FBgn0011207	pelo	0	0	0	0
FBgn0011211	blw	0	0	0	0
FBgn0011217	eff	0	0	0	0
FBgn0011224	heph	0	0	0	0
FBgn0011225	jar	0	0	0	0
FBgn0011227	ox	0	0	0	0
FBgn0011230	poe	0	0	0	0
FBgn0011232	scat	0	0	0	0
FBgn0011236	ken	0	0	0	0
FBgn0011239	ms(2)35Ci	0	0	0	0
FBgn0011241	cbx	0	0	0	0
FBgn0011244	Hsp60B	0	0	0	0
FBgn0011259	Sema-1a	0	0	0	0
FBgn0011260	Sema-2a	0	0	0	0
FBgn0011270	Pglym87	0	0	0	0
FBgn0011272	RpL13	0	0	0	0
FBgn0011273	Acam	0	0	0	0
FBgn0011274	Dif	0	0	0	0
FBgn0011276	HLH3B	0	0	0	0
FBgn0011277	HLH4C	0	0	0	0
FBgn0011278	lbe	0	0	0	0
FBgn0011279	Obp69a	0	0	0	0
FBgn0011280	Obp19d	0	0	0	0
FBgn0011281	Obp83a	0	0	0	0
FBgn0011282	Obp84a	0	0	0	0
FBgn0011283	Obp28a	0	0	0	0
FBgn0011284	RpS4	0	0	0	0
FBgn0011286	RyR	0	0	0	0
FBgn0011288	Snap25	0	0	0	0
FBgn0011289	TfIIA-L	0	0	0	0
FBgn0011290	Taf12	0	0	0	0
FBgn0011291	Taf11	0	0	0	0
FBgn0011293	a10	0	0	0	0
FBgn0011294	a5	0	0	0	0
FBgn0011296	l(2)efl	0	0	0	0
FBgn0011297	l(2)not	0	0	0	0
FBgn0011300	babo	0	0	0	0
FBgn0011305	Rsf1	0	0	0	0
FBgn0011327	Uch-L5	0	0	0	0
FBgn0011335	l(3)j2D3	0	0	0	0
FBgn0011336	OstStt3	0	0	0	0
FBgn0011361	mtacp1	0	0	0	0
FBgn0011455	l(3)neo18	0	0	0	0
FBgn0011474	pr-set7	0	0	0	0
FBgn0011476	l(3)neo43	0	0	0	0
FBgn0011481	Ssdp	0	0	0	0
FBgn0011509	SrpRbeta	0	0	0	0
FBgn0011554	etaTry	0	0	0	0
FBgn0011555	thetaTry	0	0	0	0
FBgn0011556	zetaTry	0	0	0	0
FBgn0011559	Acp36DE	0	0	0	0
FBgn0011566	Bzd	0	0	0	0
FBgn0011569	can	0	0	0	0
FBgn0011570	cpb	0	0	0	0
FBgn0011571	caz	0	0	0	0
FBgn0011573	Cdc37	0	0	0	0
FBgn0011576	Cyp4d2	0	0	0	0
FBgn0011581	Ms	0	0	0	0
FBgn0011582	Dop1R1	0	0	0	0
FBgn0011584	Trp1	0	0	0	0
FBgn0011586	e(r)	0	0	0	0
FBgn0011589	Elk	0	0	0	0
FBgn0011591	fng	0	0	0	0
FBgn0011592	fra	0	0	0	0
FBgn0011596	fzo	0	0	0	0
FBgn0011603	ine	0	0	0	0
FBgn0011604	Iswi	0	0	0	0
FBgn0011606	Klp3A	0	0	0	0
FBgn0011638	La	0	0	0	0
FBgn0011640	lark	0	0	0	0
FBgn0011642	Zyx	0	0	0	0
FBgn0011648	Mad	0	0	0	0
FBgn0011653	mas	0	0	0	0
FBgn0011655	Med	0	0	0	0
FBgn0011656	Mef2	0	0	0	0
FBgn0011659	Mlh1	0	0	0	0
FBgn0011660	Pms2	0	0	0	0
FBgn0011661	Moe	0	0	0	0
FBgn0011666	msi	0	0	0	0
FBgn0011668	Mst57Da	0	0	0	0
FBgn0011669	Mst57Db	0	0	0	0
FBgn0011670	Mst57Dc	0	0	0	0
FBgn0011672	Mvl	0	0	0	0
FBgn0011674	insc	0	0	0	0
FBgn0011676	Nos	0	0	0	0
FBgn0011692	pav	0	0	0	0
FBgn0011693	Pdh	0	0	0	0
FBgn0011694	PebII	0	0	0	0
FBgn0011695	PebIII	0	0	0	0
FBgn0011701	repo	0	0	0	0
FBgn0011703	RnrL	0	0	0	0
FBgn0011704	RnrS	0	0	0	0
FBgn0011705	rost	0	0	0	0
FBgn0011706	rpr	0	0	0	0
FBgn0011708	Syx5	0	0	0	0
FBgn0011710	Sep1	0	0	0	0
FBgn0011715	Snr1	0	0	0	0
FBgn0011722	Tig	0	0	0	0
FBgn0011723	byn	0	0	0	0
FBgn0011725	twin	0	0	0	0
FBgn0011726	tsr	0	0	0	0
FBgn0011737	Wee1	0	0	0	0
FBgn0011739	wts	0	0	0	0
FBgn0011740	alpha-Man-II	0	0	0	0
FBgn0011741	Arp6	0	0	0	0
FBgn0011742	Arp2	0	0	0	0
FBgn0011743	Arp53D	0	0	0	0
FBgn0011745	Arp1	0	0	0	0
FBgn0011746	ana	0	0	0	0
FBgn0011747	Ank	0	0	0	0
FBgn0011754	PhKgamma	0	0	0	0
FBgn0011758	B-H1	0	0	0	0
FBgn0011760	ctp	0	0	0	0
FBgn0011761	dhd	0	0	0	0
FBgn0011762	DNApol-alpha50	0	0	0	0
FBgn0011763	Dp	0	0	0	0
FBgn0011764	Dsp1	0	0	0	0
FBgn0011766	E2f1	0	0	0	0
FBgn0011768	Fdh	0	0	0	0
FBgn0011769	Fdxh	0	0	0	0
FBgn0011770	Gip	0	0	0	0
FBgn0011771	Hem	0	0	0	0
FBgn0011774	Irbp	0	0	0	0
FBgn0011785	BRWD3	0	0	0	0
FBgn0011787	mRpL12	0	0	0	0
FBgn0011802	Gem3	0	0	0	0
FBgn0011812	Lcp1Psi	0	0	0	0
FBgn0011817	nmo	0	0	0	0
FBgn0011818	oaf	0	0	0	0
FBgn0011822	pcl	0	0	0	0
FBgn0011824	CG4038	0	0	0	0
FBgn0011826	Pp2B-14D	0	0	0	0
FBgn0011828	Pxn	0	0	0	0
FBgn0011829	Ret	0	0	0	0
FBgn0011832	Ser12	0	0	0	0
FBgn0011834	Ser6	0	0	0	0
FBgn0011836	Taf2	0	0	0	0
FBgn0011837	Tis11	0	0	0	0
FBgn0011840	tRNA:A:90C	0	0	0	0
FBgn0011844	tRNA:D2:69F	0	0	0	0
FBgn0011845	tRNA:D:96A	0	0	0	0
FBgn0011848	tRNA:E4:56Fa	0	0	0	0
FBgn0011849	tRNA:E4:56Fb	0	0	0	0
FBgn0011850	tRNA:E4:56Fc	0	0	0	0
FBgn0011851	tRNA:E4:62Aa	0	0	0	0
FBgn0011852	tRNA:E4:62Ab	0	0	0	0
FBgn0011853	tRNA:E4:62Ac	0	0	0	0
FBgn0011854	tRNA:E4:62Ad	0	0	0	0
FBgn0011855	tRNA:E4:62Ae	0	0	0	0
