ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
FBgn0031426	1790	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051948	1362	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085477	1052	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085476	1472	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031428	3762	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264988	245	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266217	832	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000490	5214	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0012017	73	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0012016	73	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266824	1335	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264978	4220	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0011818	3223	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265818	285	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031430	883	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267738	845	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264943	571	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031431	1511	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264944	340	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031432	1997	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0041337	1844	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085343	1484	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0026778	1484	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031434	1654	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031435	1493	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031436	733	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031437	1070	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0026479	2868	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0250835	785	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266025	843	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266024	689	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031440	1234	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263322	596	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267269	2400	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264434	252	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031441	1144	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264433	476	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053125	3995	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031442	830	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0026395	1363	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031443	1647	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031444	1147	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0041248	2022	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051690	3248	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031446	994	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031449	3301	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263564	94	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031450	2820	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031451	1440	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031452	1730	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0250906	2112	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031453	2718	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265997	237	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031455	1251	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031454	1251	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031456	3586	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031457	2034	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031458	990	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0026324	560	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028398	664	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0019830	1480	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031459	709	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031460	824	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0004242	9454	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264369	490	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031461	3265	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031462	1930	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031463	1194	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031464	5336	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031465	1961	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031466	1293	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031467	1066	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266881	202	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031468	1884	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031469	1813	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031470	1073	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031471	1217	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031472	1307	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031473	2799	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0015521	842	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031474	3392	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051694	2639	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031476	998	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031478	1785	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031479	861	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051950	658	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028970	1433	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0024947	2802	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0041111	10614	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0010263	8054	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0024920	1346	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0004584	2551	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0260639	1850	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031483	1933	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031484	1323	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031485	878	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0250786	6565	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0025109	1710	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0002989	2878	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0025681	4333	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031488	3261	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031489	1577	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031490	2794	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031491	1714	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031492	2906	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031493	2684	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031494	1253	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264996	492	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031495	1702	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031496	2863	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031497	1911	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031498	1425	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0243513	871	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031500	1709	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031501	869	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0042627	8161	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263847	159	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0003934	131	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0027571	8744	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0015600	11265	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0005779	1327	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031504	855	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031505	762	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0011648	3412	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0260817	2221	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051953	715	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0014906	2857	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0011985	82	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264744	1273	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264745	1709	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0011984	82	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051698	569	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031512	468	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085422	2982	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266875	642	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266876	309	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266877	370	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267270	1547	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265677	378	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031513	2192	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031514	2883	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265678	770	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031515	3135	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031516	3062	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031518	3475	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031517	1646	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031519	2364	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031520	1838	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053281	1594	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053282	1583	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031522	1631	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031523	1565	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0020445	5149	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031526	973	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085423	7122	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031528	1889	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031529	846	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0016698	1393	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266839	416	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259949	322	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259950	553	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266026	406	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266027	529	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085204	662	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031530	3575	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031531	640	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051952	1376	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031533	1338	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031534	2028	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031535	1072	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031536	2973	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266670	2885	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031538	1511	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0005616	3843	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263526	111	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0021967	738	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031540	2611	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051776	1964	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051956	2543	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266912	694	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264549	1241	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261560	755	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031542	1402	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0014396	6181	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266837	439	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051954	978	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266838	342	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053123	3934	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031544	1832	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031545	2379	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031546	2547	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031547	1390	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031548	2398	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031549	2543	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031550	1484	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265367	427	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0024244	2817	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265368	1035	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265960	195	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264370	457	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264363	414	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0004892	2611	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264371	1704	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0002985	2347	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265369	1324	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0015663	2303	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031554	508	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000721	6929	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263523	107	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085369	2989	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259951	522	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259953	384	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259952	456	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261054	386	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031558	350	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031559	423	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051779	653	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263096	252	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262721	532	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031560	325	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031561	381	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031562	631	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031563	577	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259954	300	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259955	401	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259956	363	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259957	361	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262621	361	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265370	334	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031564	542	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051778	1137	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051777	383	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0015376	3236	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051955	1088	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031566	2896	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0040104	974	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0003386	5000	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031568	6367	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263846	8942	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263842	318	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262392	68	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263843	529	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0004893	4280	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051960	676	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051958	606	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031571	10223	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0021800	4890	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031573	2418	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264885	511	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264886	811	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0003430	1425	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0004567	2346	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266318	532	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267007	532	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267005	649	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267006	695	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264887	566	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031574	3758	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031575	2977	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051957	885	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000256	6240	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051774	7521	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051773	2493	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264341	789	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266883	537	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085205	401	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031579	687	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031580	566	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264295	295	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264296	438	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000547	6425	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266319	955	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0086032	116	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0020376	1168	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0014033	2202	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031585	1925	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0026394	1197	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267441	697	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264866	552	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051961	1477	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0040102	1162	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031589	3288	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001075	16852	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031590	2369	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0003941	659	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265819	538	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267284	807	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264867	1241	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264868	1071	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266832	366	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266833	388	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266834	498	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265269	795	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264889	1094	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031592	1595	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0010473	9888	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028482	2730	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0020762	5244	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262375	61	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265908	395	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265909	361	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265910	426	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265911	451	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031596	943	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0026319	3225	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266903	697	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031597	1979	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031598	2960	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261976	868	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0027560	2920	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031600	867	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0022153	5246	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053003	2033	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031601	606	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031602	6408	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262357	603	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051963	72	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085206	882	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085207	940	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262358	303	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259958	578	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031603	634	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0027609	1749	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031604	1863	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0025684	1846	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031606	3335	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031607	1224	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0040705	460	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0019982	1259	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261606	633	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0065053	72	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053002	932	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031608	1948	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031609	1731	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031610	1411	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031611	2729	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0011603	3965	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053196	71820	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031613	500	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263869	647	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265820	1255	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267008	462	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0083938	1519	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031617	3532	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264342	747	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031619	1414	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031620	3034	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000227	1352	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031621	1446	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031622	1685	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085380	3223	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031623	591	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031626	1995	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031627	2672	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0260428	995	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031628	1541	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031629	1652	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266835	235	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031630	1432	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031631	2387	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263577	66	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031632	3932	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031633	1352	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263575	60	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031634	3587	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031635	2217	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031636	2326	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031637	4096	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031638	1734	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031639	924	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031640	1882	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051660	6121	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000286	4315	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031643	2263	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031644	1222	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267280	519	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031645	2731	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031646	1294	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0041150	4630	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0031649	2888	0	0	NA	0	0	0	0	0	NA	0	0	0
